ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2061-06-12,40,18122,529,Self-Employed,Bachelor,16,38470,60,Married,1,Rent,238,0.2860455207569919,5,3,0.17745187255932587,0,Auto,0,23,22,640,577,59377,75229,1510.1666666666667,0.7469361724721678,2,6484,0.27897,0.3241386602759839,1302.2713920059916,1.0199347038997848,0,55.0
2061-06-13,46,30971,587,Employed,Associate,21,20732,108,Married,2,Rent,279,0.4217562598863137,2,0,0.08593452871635268,0,Education,0,29,20,1540,1120,11839,3890,2580.9166666666665,0.6984538351252039,2,7949,0.27223200000000003,0.28863988033075116,540.1370274174577,0.3173822068712503,0,52.0
2061-06-14,25,41633,520,Employed,High School,0,18398,48,Single,2,Own,893,0.29617353416271225,7,3,0.2511710447093657,0,Debt Consolidation,0,16,10,1155,963,50407,24958,3469.4166666666665,0.7772598895164005,7,25449,0.253398,0.24015521212005142,599.9664485771858,0.4303220373964459,0,53.0
2061-06-15,44,57656,573,Self-Employed,Associate,18,38753,72,Married,0,Mortgage,531,0.22088502287387174,3,0,0.27523490678903284,1,Debt Consolidation,0,16,4,1732,4906,81415,3939,4804.666666666667,0.8987887139709084,7,77476,0.267253,0.30026962356046605,1166.5253386005304,0.3533076186902727,0,68.0
2061-06-16,34,61840,550,Employed,High School,11,12347,36,Single,0,Mortgage,244,0.15211884074892568,3,1,0.4553989050370621,0,Other,0,27,27,1500,89,89489,3169,5153.333333333333,0.832803730518996,4,86320,0.222347,0.21065432956050772,465.588966515519,0.1376951422733866,1,42.400000000000006
2061-06-17,42,70789,534,Unemployed,High School,20,13403,84,Single,1,Mortgage,818,0.34020623178282794,2,1,0.2305587536247657,0,Other,0,30,21,2520,126,52288,22770,5899.083333333333,0.7129184443928847,5,29518,0.271403,0.275480889638686,361.3877922996577,0.1999272981338328,0,55.0
2061-06-18,51,58669,585,Employed,High School,28,13735,48,Married,3,Rent,455,0.45459619305267196,1,2,0.47319055551610056,0,Auto,0,21,4,10005,619,124110,128344,4889.083333333333,0.6877948337051478,5,6397,0.216235,0.2394784871208136,447.39030848266407,0.18457249487449878,0,60.0
2061-06-19,25,57919,579,Unemployed,High School,6,28526,24,Widowed,1,Own,229,0.40285341926887624,2,1,0.12746759428346652,0,Auto,0,12,22,3056,798,46177,15642,4826.583333333333,0.7689107722718505,7,30535,0.214026,0.20789655930544426,1462.8815566630078,0.35053399885971953,0,54.0
2061-06-20,36,45097,532,Unemployed,Master,12,13264,36,Married,3,Rent,367,0.31553212309695533,2,1,0.16651657223450927,0,Auto,0,25,21,5895,1522,431732,160048,3758.0833333333335,0.7208467284288324,6,271684,0.232264,0.24348870795813368,522.8173104038785,0.2367742360876897,1,38.400000000000006
2061-06-21,38,22737,609,Employed,Bachelor,18,22778,24,Single,0,Own,875,0.2467868567547945,2,0,0.23057747849486987,0,Other,0,31,1,458,227,67764,12965,1894.75,0.8656612659400024,4,54799,0.19327799999999998,0.18932017448553323,1147.4552789404415,1.0673995402773144,0,53.0
2061-06-22,33,121335,632,Employed,Master,8,19742,24,Married,1,Mortgage,385,0.25687461550164914,3,0,0.33983137900110316,0,Education,1,25,24,4653,2053,75028,19895,10111.25,0.8869523033405995,4,55133,0.178742,0.19200922157490294,997.09516598435,0.1366888531076128,1,42.400000000000006
2061-06-23,50,77637,595,Employed,High School,24,52906,36,Single,1,Mortgage,369,0.1415352490583464,2,0,0.52463966407516,0,Debt Consolidation,0,25,2,2029,552,20461,5271,6469.75,0.6398111921840688,6,15190,0.240406,0.214436668738759,2005.3091622253876,0.36698623010555087,0,61.0
2061-06-24,31,39932,551,Employed,Bachelor,11,19258,24,Divorced,0,Mortgage,193,0.3304481022280311,6,2,0.1995444248233936,0,Auto,0,20,10,6305,1658,66321,46512,3327.6666666666665,0.7872840535197394,8,19809,0.21875799999999998,0.18817851761386914,969.0657280405438,0.34921338116013545,0,51.0
2061-06-25,33,23652,566,Employed,High School,11,16240,60,Married,1,Mortgage,677,0.56180067885191,3,0,0.2600678753016456,0,Education,0,26,25,1917,60,96014,21866,1971.0,0.7594749037287569,3,74148,0.23824,0.25534174817243,481.76471414550815,0.5879070086988879,0,53.0
2061-06-26,31,165203,607,Employed,High School,11,15756,36,Married,3,Rent,755,0.5507578086233336,1,1,0.288980971641048,0,Home,0,23,23,12876,3377,210088,6350,13766.916666666666,0.8368092652995979,3,203738,0.197256,0.19745531951283524,583.508524502552,0.09722645650521253,1,35.2
2061-06-27,53,28147,554,Employed,Associate,34,14166,72,Married,0,Mortgage,1291,0.12597153154920337,3,0,0.570657895599992,0,Debt Consolidation,0,22,20,2824,1028,30451,5699,2345.5833333333335,0.6230661901407131,1,24752,0.252166,0.20173280000000002,340.7401041171587,0.6956649465096069,0,59.0
2061-06-28,34,46498,538,Employed,Bachelor,12,44498,24,Single,1,Rent,295,0.2838331756501622,2,0,0.053920668858561116,0,Auto,0,29,20,8173,113,22294,10690,3874.8333333333335,0.715674276766579,4,11604,0.250498,0.22328984007765598,2315.7097238167257,0.6737605205772443,0,51.0
2061-06-29,45,28822,543,Employed,High School,21,34376,120,Divorced,4,Rent,358,0.45964842184938276,3,1,0.43801347434201615,0,Debt Consolidation,0,24,8,2264,1932,64170,143307,2401.8333333333335,0.7495325156108574,2,4235,0.317876,0.3814512,1118.9098718595596,0.6149093908234929,0,60.0
2061-06-30,63,45957,508,Employed,Associate,39,16945,48,Married,2,Mortgage,143,0.28699065964567994,5,1,0.07571300628881775,0,Debt Consolidation,0,24,3,10083,189,46554,19451,3829.75,0.9366450412025381,7,27103,0.257945,0.27280581869081105,583.6150533126187,0.18972910850907204,0,54.0
2061-07-01,39,24920,518,Employed,High School,16,24165,60,Single,1,Own,785,0.25183042020151414,2,3,0.31819933325852046,0,Debt Consolidation,0,28,9,3198,387,121745,174278,2076.6666666666665,0.7528408910105887,5,7373,0.270165,0.24028674150144497,695.5801444942904,0.7129599411690002,0,57.0
2061-07-02,53,15000,616,Employed,Associate,34,28410,24,Married,4,Other,268,0.22758739424440774,1,2,0.03928266365215875,0,Education,0,24,3,2623,295,119296,91629,1250.0,0.7191342104484452,8,27667,0.19541,0.20797605311006004,1457.0436036294125,1.38003488290353,0,52.0
2061-07-03,60,68986,620,Self-Employed,Associate,37,24550,36,Single,3,Mortgage,859,0.3100877613741899,4,1,0.2716546871618551,0,Home,0,30,11,993,2996,124940,23781,5748.833333333333,0.871162422011361,0,101159,0.19955,0.1644404818801324,868.4968493186783,0.3004952047056525,1,38.400000000000006
2061-07-04,52,87577,575,Employed,Associate,32,35050,12,Married,1,Rent,398,0.5139970694018179,1,0,0.40136461472878054,0,Debt Consolidation,1,23,26,1678,2280,9078,28476,7298.083333333333,0.7219788611029344,3,2034,0.21255000000000002,0.20064302725704544,3247.9181983123485,0.4995720152522715,0,62.0
2061-07-05,39,32293,540,Employed,Bachelor,19,34532,108,Married,1,Rent,417,0.1931506548202967,0,1,0.06720370726748782,0,Home,0,20,27,1345,4548,33838,37038,2691.0833333333335,0.6815477662360936,5,2114,0.30953200000000003,0.31270372998008006,959.483954740583,0.5114980787442169,0,50.0
2061-07-06,47,226408,536,Employed,Bachelor,26,9161,48,Married,1,Mortgage,872,0.3139430233790445,2,0,0.31506984075367567,0,Auto,0,29,10,1158,3557,38497,6965,18867.333333333332,0.6798590953192355,3,31532,0.236161,0.22710111243912182,292.17044144435846,0.06170296675617603,1,41.6
2061-07-07,24,39765,516,Employed,Associate,0,16703,24,Divorced,4,Mortgage,222,0.24230389668120017,3,0,0.48160045852888334,0,Debt Consolidation,0,24,18,5842,1367,17892,13437,3313.75,0.6983817521167159,5,4455,0.233703,0.22268600825759038,868.7379452006425,0.3291551701850298,0,57.0
2061-07-08,30,43476,563,Employed,Associate,6,15954,60,Married,1,Other,454,0.16979225436056944,3,0,0.45787680236782374,0,Debt Consolidation,0,27,2,914,1209,24594,26597,3623.0,0.7856422117484216,9,1638,0.239454,0.23916926188238702,458.195160024495,0.2517789566725076,0,60.0
2061-07-09,32,55063,584,Employed,Associate,9,25757,36,Married,3,Own,195,0.4855445196795382,3,1,0.0966132146427778,0,Home,0,19,24,2346,2353,132793,68175,4588.583333333333,0.6528233946110334,6,64618,0.218757,0.22690797017382364,992.9001218705098,0.2588816712210762,0,49.0
2061-07-10,66,38671,665,Employed,Associate,45,23494,60,Married,0,Mortgage,805,0.41330209657172506,0,0,0.324208950793056,0,Education,0,26,2,7157,2046,19964,161360,3222.5833333333335,0.8759741095680693,6,10376,0.195994,0.20197101965000797,625.0267060665454,0.4437516607483268,0,54.0
2061-07-11,30,26842,554,Self-Employed,Bachelor,8,27929,24,Divorced,1,Rent,736,0.23499854435619502,2,1,0.3017749635321273,0,Debt Consolidation,0,26,26,5066,295,82536,26487,2236.8333333333335,0.6852732580822788,6,56049,0.225929,0.18418421766550336,1399.9832513470622,0.9549139041861539,0,57.0
2061-07-12,30,25571,503,Employed,High School,10,18737,36,Single,0,Own,465,0.06532956946266723,5,0,0.21665084174771493,0,Home,0,24,3,4608,1204,92391,18260,2130.9166666666665,0.9504556830464446,7,74131,0.252237,0.2664298441130171,761.3577915986375,0.5755071565125983,0,54.0
2061-07-13,27,38188,511,Employed,Master,2,82633,60,Single,0,Rent,602,0.23308236715311875,2,1,0.2550078038785313,0,Debt Consolidation,0,26,26,2941,1105,106607,18860,3182.3333333333335,0.8263606094400755,8,87747,0.332133,0.34591305828253527,2911.0849573714413,1.103933683053768,0,51.0
2061-07-14,46,65635,549,Employed,Associate,19,26525,84,Divorced,2,Mortgage,225,0.25302564012989354,7,2,0.6413895332830564,1,Education,1,30,16,2513,858,51133,11095,5469.583333333333,0.8615487940965149,5,40038,0.27702499999999997,0.2909303647392269,742.3193913034947,0.17685431089574066,0,76.0
2061-07-15,41,43162,575,Employed,Bachelor,17,10879,12,Married,0,Own,822,0.25213972833955217,6,5,0.2806342815557581,0,Home,1,28,9,384,3758,209118,84155,3596.8333333333335,0.7567459790241806,5,124963,0.18837900000000002,0.19193881392443704,1003.5783361349929,0.5075515507534385,0,56.0
2061-07-16,53,88640,627,Employed,Master,29,43030,24,Widowed,1,Mortgage,465,0.40724379637673724,4,1,0.5054715884198556,0,Auto,0,20,8,1779,3037,53122,15603,7386.666666666667,0.9573992232740932,3,37519,0.20453000000000002,0.21099795384182973,2213.2343408398683,0.36257685119673305,0,56.0
2061-07-17,48,28409,572,Employed,Master,26,24910,48,Married,2,Mortgage,273,0.3678667508459671,0,0,0.44491979102570706,0,Debt Consolidation,0,16,6,5595,1249,29255,13647,2367.4166666666665,0.8438953916007658,5,15608,0.23391000000000003,0.25887314922087445,838.319650388222,0.46942292247733697,0,60.0
2061-07-18,23,28706,571,Employed,Associate,4,30181,60,Single,1,Mortgage,358,0.2605230004456884,1,1,0.20122548859854902,0,Home,0,27,22,2527,391,87772,58619,2392.1666666666665,0.7465595889855539,7,29153,0.249681,0.2839191615760525,946.8589616201016,0.545471592678925,0,54.0
2061-07-19,30,23171,577,Self-Employed,High School,9,41493,48,Divorced,1,Mortgage,315,0.08828850280446936,5,1,0.20318560432835964,0,Debt Consolidation,0,14,9,1033,258,45158,16976,1930.9166666666667,0.7358488429477776,4,28182,0.24799300000000002,0.2790243816166275,1443.8047025321314,0.9108651517148839,0,57.0
2061-07-20,56,15000,591,Employed,Bachelor,34,10659,120,Divorced,0,Rent,333,0.6531177996490525,3,1,0.3948634457032703,0,Education,0,25,9,2813,1113,35709,50582,1250.0,0.7391694067712373,3,8239,0.27015900000000004,0.2744703168987753,261.1057776674339,0.4752846221339471,0,59.0
2061-07-21,37,29723,536,Employed,High School,15,7182,48,Divorced,1,Rent,840,0.3099531797490335,3,1,0.09416647418165619,0,Auto,0,30,4,13910,2386,22345,42900,2476.9166666666665,0.9309113806515529,6,5152,0.234182,0.23616883587585846,232.62783381941838,0.43304962506587563,0,55.0
2061-07-22,54,44173,604,Self-Employed,Bachelor,33,22458,24,Single,1,Mortgage,378,0.47677839960388196,1,2,0.22540121062542737,0,Home,0,20,10,4488,283,51567,8452,2375.5,0.859412172045133,2,43115,0.195458,0.17564454464351442,1116.474993223721,0.6291201823715937,0,54.0
2061-07-23,38,68536,623,Employed,Bachelor,15,53526,48,Married,0,Own,297,0.30279414320951303,1,1,0.027424256547539976,1,Debt Consolidation,0,22,13,8660,616,392890,41889,5711.333333333333,0.3750031679529673,9,351001,0.23702600000000001,0.25363327280190734,1785.632368228994,0.3646490664577438,0,53.0
2061-07-24,28,75934,563,Employed,Bachelor,7,26835,36,Divorced,1,Mortgage,401,0.28275533220012494,3,1,0.08002907248844227,0,Auto,0,18,6,4394,742,40513,6282,6327.833333333333,0.7172062104912865,6,34231,0.23033499999999998,0.27503766836899896,1102.8100468812195,0.23765007193845492,0,52.0
2061-07-25,36,17609,608,Employed,Associate,9,22129,60,Married,0,Rent,307,0.10028022769288612,6,0,0.2595632596411972,0,Debt Consolidation,0,30,9,4190,2053,48228,19812,1467.4166666666667,0.8910395975790977,8,28416,0.22312900000000002,0.17850320000000003,560.130843447632,0.5909233983401433,0,51.0
2061-07-26,28,43450,538,Employed,Bachelor,8,15197,72,Married,2,Rent,299,0.03457029012678042,4,1,0.40973778131169514,0,Debt Consolidation,0,19,9,16476,775,75479,12970,3620.8333333333335,0.9405126362368246,7,62509,0.261197,0.2831887334717286,440.8472415166038,0.20433065358341188,0,55.0
2061-07-27,33,17544,503,Employed,High School,9,14219,48,Divorced,1,Rent,761,0.24927438616666425,6,1,0.6288676476005454,0,Auto,0,27,11,2886,1802,196570,13787,1462.0,0.9876647379167139,9,182783,0.257719,0.2873782369009927,501.58406088352086,0.8636005888396175,0,56.0
2061-07-28,42,69223,609,Employed,Bachelor,20,37100,24,Married,2,Own,1056,0.4168253317082453,3,0,0.493423196514129,0,Debt Consolidation,0,19,4,2301,221,8333,16030,5768.583333333333,0.7682406477422906,6,9120,0.20759999999999998,0.20313756636004543,1893.9256715848114,0.511377837698709,0,57.0
2061-07-29,46,39659,543,Self-Employed,Associate,23,20909,12,Married,3,Mortgage,478,0.03887717351250866,4,2,0.3080276084085289,0,Other,0,34,14,4082,11088,18437,4798,3304.9166666666665,0.8207324467900642,6,13639,0.21440900000000002,0.21088262787281564,1947.8017223194256,0.7339978483530374,0,57.0
2061-07-30,20,33144,568,Employed,Bachelor,0,20622,36,Single,4,Mortgage,358,0.38908530473555974,2,1,0.11152863676124385,0,Debt Consolidation,0,24,24,8599,9529,114284,53139,2762.0,0.8157321047060903,9,61145,0.22162199999999999,0.19575777608127606,761.9371961846653,0.4054805199799657,0,49.0
2061-07-31,39,47557,598,Employed,Master,16,17804,24,Single,2,Mortgage,449,0.3890607764470536,2,3,0.4992175086056585,0,Home,0,27,13,6851,3627,19877,17973,3963.0833333333335,0.9336207575227381,2,1904,0.193804,0.22520426513440278,928.2207026228157,0.347512425751704,0,57.0
2061-08-01,32,53960,488,Employed,Bachelor,12,22702,48,Single,0,Mortgage,470,0.26392391320830344,2,1,0.23939678634623263,0,Home,0,28,16,5819,1269,43410,21632,4496.666666666667,0.843911719535191,5,21778,0.273702,0.28717340655940443,800.5594777603179,0.282555851243955,0,52.0
2061-08-02,32,50552,591,Employed,Bachelor,10,20756,72,Married,1,Own,115,0.2074679217160059,2,0,0.4704398494503544,0,Auto,0,26,25,2782,1247,42775,6266,4212.666666666667,0.8671942917687863,7,36509,0.240256,0.2378065298647871,543.6792397087601,0.1563568380381611,0,56.0
2061-08-03,41,53844,608,Employed,Associate,18,36564,24,Single,0,Own,296,0.26443618281099035,3,0,0.453660006247715,0,Auto,0,23,27,2640,1490,23577,76181,4487.0,0.44741241303732565,4,10280,0.207564,0.19664137142811056,1854.9603796191705,0.47937605964322944,0,53.0
2061-08-04,33,66027,563,Employed,Associate,10,15467,48,Divorced,1,Own,632,0.04441473478481239,1,3,0.11680396565138947,0,Education,0,27,27,11006,431,12378,47942,5502.25,0.7350943902070308,5,1893,0.228967,0.23831989611653823,502.81705966367986,0.2062460011202108,1,39.2
2061-08-05,56,45664,590,Employed,Associate,36,35591,36,Married,3,Rent,175,0.3565632587405644,2,0,0.33121632831667824,0,Auto,0,20,16,2288,1214,595318,57459,3805.3333333333335,0.9082159884321496,3,537859,0.225591,0.2707092,1454.3647238714068,0.4281792371771391,0,47.0
2061-08-06,54,27282,633,Employed,High School,29,8883,48,Married,0,Mortgage,279,0.16489810526657625,2,0,0.13708754448250154,0,Education,0,27,28,2296,2222,71719,6001,2273.5,0.8525773874970316,7,65718,0.18738300000000002,0.18473077650046085,263.13915786525246,0.2384601530086881,1,36.800000000000004
2061-08-07,54,21472,613,Employed,Bachelor,36,4444,96,Married,0,Mortgage,583,0.2585031178407071,5,0,0.0692490995332816,0,Auto,1,17,11,2179,986,60844,7813,1789.3333333333333,0.7154293827915393,7,53031,0.23294399999999998,0.2353918870577436,103.15301800087663,0.38346852719870156,0,53.0
2061-08-08,34,30784,560,Employed,Bachelor,12,17673,24,Married,4,Mortgage,126,0.23970682066381346,2,0,0.3401946996604334,0,Auto,0,24,9,2886,548,99056,176144,2565.3333333333335,0.8533472965140513,8,2415,0.21267299999999997,0.21031785133770647,908.414546369484,0.40322812358477805,0,56.0
2061-08-09,28,51537,536,Employed,Doctorate,7,31049,36,Single,0,Rent,455,0.13825657928311955,3,0,0.3411218104761472,0,Debt Consolidation,1,27,13,1446,356,13052,11879,4294.75,0.80405436867217,9,1173,0.248049,0.26185643552081916,1254.0560070811418,0.3979407432519103,0,59.0
2061-08-10,40,19685,574,Employed,Associate,17,11882,12,Married,1,Mortgage,271,0.31515467437881406,8,1,0.17758107930617156,0,Home,0,26,24,3649,3398,117963,37963,1640.4166666666667,0.7626202364690012,6,80000,0.18988200000000002,0.19928220397277094,1100.2750508129634,0.8359309428374682,0,50.0
2061-08-11,38,105376,595,Employed,Doctorate,13,20223,48,Divorced,1,Mortgage,283,0.20206046151824142,5,1,0.22241461122517894,0,Auto,1,25,22,1311,15030,113375,10250,8781.333333333334,0.6645407385159774,7,103125,0.217723,0.22309363199948418,640.5487449288411,0.10517181273863206,1,42.400000000000006
2061-08-12,32,19662,515,Employed,High School,12,36869,84,Married,1,Rent,621,0.5576325269777627,1,0,0.27239183848074544,0,Auto,0,36,18,2902,1585,18114,18122,1638.5,0.7856759604764149,6,9194,0.304369,0.26945819720177755,979.5672400194636,0.9768490936951257,0,55.0
2061-08-13,25,39526,538,Employed,Bachelor,0,33775,48,Married,2,Mortgage,451,0.04477285073329643,3,2,0.2912116652870267,0,Home,0,27,8,7029,2213,82323,14497,3293.8333333333335,0.7419616287199928,3,67826,0.259775,0.28732003924419336,1191.3209556381885,0.4986047530146805,0,51.0
2061-08-14,39,107417,617,Employed,Doctorate,16,52114,36,Single,2,Mortgage,342,0.09609740893360053,4,0,0.2924844006773525,0,Home,0,23,17,3619,2984,33621,86322,8951.416666666666,0.6478504121992569,8,2178,0.228614,0.18289120000000003,1891.6130028113469,0.24952620193950828,1,37.6
2061-08-15,35,38705,604,Employed,Bachelor,12,26770,72,Married,1,Rent,248,0.11884648534380701,5,1,0.29085190675677414,0,Home,0,28,7,955,348,279417,62768,3225.4166666666665,0.9624763026585521,4,216649,0.23976999999999998,0.22678555344128093,683.4507446339866,0.28878462564546803,0,46.0
2061-08-16,48,22115,614,Employed,Associate,28,17656,60,Single,4,Other,314,0.07397656283133448,4,1,0.0922195510872755,0,Auto,1,27,2,6196,503,104351,28712,1842.9166666666667,0.881230782005096,5,75639,0.21565600000000001,0.25477461227578097,523.1808309226755,0.4542694990310696,0,56.0
2061-08-17,47,15000,615,Employed,Bachelor,25,12901,84,Widowed,1,Other,227,0.260456799568603,4,0,0.0778138710597035,1,Debt Consolidation,0,28,24,9993,1365,15169,38575,1250.0,0.9228853154072819,10,2745,0.230401,0.2764812,348.7002446150678,0.4605601956920542,0,61.0
2061-08-18,53,77498,569,Employed,Master,29,21276,108,Single,4,Mortgage,285,0.43205365826532655,1,0,0.07238143317531193,0,Home,0,30,4,7191,1906,35670,108307,6458.166666666667,0.6983750540499305,2,5169,0.281776,0.2831619435517881,546.0298244194291,0.12867890646253,0,54.0
